id,Hour1,Hour10,Hour11,Hour12,Hour13,Hour14,Hour15,Hour16,Hour17,Hour18,Hour19,Hour2,Hour20,Hour21,Hour22,Hour23,Hour24,Hour25,Hour26,Hour27,Hour28,Hour29,Hour3,Hour30,Hour31,Hour32,Hour33,Hour34,Hour35,Hour36,Hour37,Hour38,Hour39,Hour4,Hour40,Hour41,Hour42,Hour43,Hour44,Hour45,Hour46,Hour47,Hour48,Hour49,Hour5,Hour50,Hour51,Hour52,Hour53,Hour54,Hour6,Hour7,Hour8,Hour9,HourTotal
27053,637,,1,,,,2,7,103,173,513,842,859,692,561,593,392,542,646,617,244,,422,,127,1,,12,,3,2,,,67,,1,101,155,974,1654,1942,1629,641,1227,2,1692,945,797,658,2876,,6,1,,23359
27055,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,2,,,,1,,,,,,,11,,,,,16
27057,,,,,,,,,,6,,,10,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,5,,72,5,10,,382,,,,,516
27059,,,,,,,,,,9,14,,,,2,71,72,6,,7,3,,,,,,,,,,,,,,,,,,5,1,8,6,6,13,,9,7,25,,44,,,,,308
27061,14,,,,,,,,,,8,,12,10,13,4,21,35,14,54,14,,,,,,,,,,,,,,,,,12,93,239,47,3,4,12,,27,65,31,,271,,,,,1003
27063,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,98,,3,,,,,142
27065,,,,,,,,,,4,1,,2,,,1,,4,79,21,1,,,,,1,,,,,,29,,,,,,,,1,1,83,98,75,,90,16,,18,29,,,,,554
27067,138,,,,,,,,,21,87,56,71,46,78,15,52,51,29,,48,,27,,,,,,,,,,,,,,,,,19,76,150,1,,,,17,64,,50,,,,,1096
27069,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,26,,,,,32
27071,,,,,,,,,,,25,,12,4,3,2,7,,1,,,,,,,,,,,,,,,,,,,16,20,15,4,6,18,13,,2,4,6,1,44,,,,,203
27073,,,,,,,,,,2,12,,,1,7,7,1,,,,,,,,,,,,,,,,,,,,,,4,3,,,,,,,,,,15,,,,,52
27075,2,,,,,,,,,17,11,,10,11,8,8,9,3,5,3,2,,,,,,,,,,,,,,,,,8,7,7,5,5,13,19,,5,9,11,,28,,,,,206
27077,3,,,,,,,,,1,166,,200,83,19,9,,,,,,,,,,,,,,,,,,,,,,,,,,4,,10,,14,7,1,,20,,,,,537
27079,,,,,,,,,,,41,,51,12,,,,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,115
27081,,,,,,,,,,1,2,,,,3,5,1,,,1,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,,7,,,,,28
27083,,,,,,,,,,17,42,,2,1,19,14,16,43,1,,,,,,,,,,,,,,,,,,,,14,12,,,,,,,,,,40,,,,,221
27085,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,2,1,,,1,,,40,,,,,50
27087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,27
27089,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,53,,,,,58
27091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1
27093,,,,,,,,,,,,,1,5,,,,1,,1,,,,,,,,,,,,,,,,,,1,,,3,,1,,,1,1,,,14,,,,,29
27095,23,,,,,,14,35,56,26,22,14,22,26,15,22,24,22,5,1,3,,42,,,,,,,,,,,13,,,,,,1,,,4,12,,15,,,,42,,,,,459
27097,,,,,,,,,,1,10,,21,48,44,36,1,,1,,,,,,,,,,,,,,,,,,,,,,3,7,2,7,,,,,,72,,,,,253
27099,,,,,,,,,,2,2,,5,4,2,,,,,,,,,,,,,,,,,,,,,,,,2,2,,1,63,107,,2,2,,,56,,,,,250
27101,,,,,,,,,,,12,,,,2,4,3,,,,,,,,,,,,,,,,,,,,,,4,5,,,,,,,,,,33,,,,,63
27103,,,,,,,,,,,1,,,,2,2,,,12,9,83,105,,,,,,,,,,,,,,,,,2,,2,,1,,,1,85,55,3,27,,,,,390
27105,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,,6
27107,,,,,,,,,,4,3,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,31,,,,,44
27109,34,,,,,,,,1,3,11,43,3,12,1,,,21,48,48,11,87,1,,,,,,,,,,,,,,,,5,1,1,1,4,1,,51,103,42,1,90,,1,,,625
27111,,,,,,4,,,,39,65,1,3,,,,90,,,,,,,,,,,,,,,,,,,,,,3,81,31,62,28,,,,,,,62,,,,,469
27113,,,,,,,,,,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,,29,,,,,59
27115,,,,,,,,,,1,136,,120,97,95,62,1,,1,2,,,,,17,13,41,16,26,,,,,,,,,1,43,,,,,25,,2,145,13,17,82,,,,,956
27117,,,,,,,,,,,6,,,,3,4,3,,,,,,,,,,,,,,,,,,,,,,1,4,,1,,,,,,,,14,,,,,36
27119,,,,,,,,,,18,13,,1,,1,,,,,155,46,,,,,,,,,,,,,,,,,,1,,,,,,,,,50,98,81,,,,,464
27121,,,,,,,,,,2,20,7,,,,,,,1,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,56
27123,41,2,,,,,,1,1,12,695,59,814,708,764,1010,1195,754,407,201,28,2,27,,3,1,,1,4,6,,,,,,,45,16,43,102,111,270,428,622,,964,366,104,4,781,,,,1,10593
27125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,15
27127,,,,,,,,,,1,39,,,3,12,9,4,,,1,,,,,,,,,,,,,,,,,,,7,8,,,1,,,,,,,21,,,,,106
27129,,,,,,,,,,6,18,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,12,,,,,40
27131,17,,,,,,,,,,1,12,29,21,1,105,17,2,1,1,,,,,,,,,,,,,,,,,,1,,1,1,,8,6,,11,21,9,,1103,,,,,1368
27133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,4
27135,,,,,,,,,,5,12,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,1,,15,,,,,37
27137,121,,,,,,,1,2,121,288,75,392,333,460,453,341,220,899,1385,115,1,89,2,,,,,,,1,,,11,,,2,9,26,79,110,113,246,248,,1323,914,170,16,561,,,,,9127
27139,1,,,,,,,,,4,281,3,94,7,2,3,2,1,2,,,,1,,,,,,,,,,,,,,,1,7,6,13,22,23,230,,175,140,40,1,20,,,,,1079
27141,56,,,,,,,,,7,27,48,3,3,2,1,,1,,8,7,,42,,,,,,,,,,,2,,,,,3,8,12,13,25,11,,4,7,2,,281,,,,,573
27143,1,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,8,,,,,12
27145,533,,,,,,,1,2,66,327,543,186,344,266,56,45,329,127,47,,,264,1,1,,,,,,,,,75,,,,38,3,34,14,95,169,87,,37,54,29,,1135,,,,,4908
27147,,,,,,,,,,,3,,,17,67,39,128,36,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,2,5,1,,136,,,,,436
27149,,,,,,,,,,10,1,2,1,4,3,,,,17,23,2,,3,23,,,,,,,,,,1,,,,,,,111,,1,1,,5,15,6,,14,,,,,243
27151,,,,,,,,,,,2,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,4,,34,,,,,43
27153,,,,,,,,,,12,25,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,71
27155,,,,,,,,,,,,2,,,,,,,,6,2,,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,39
27157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,7,,,,,8
27159,,,,,,,,,,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,,,,,,20,,,,,63
27161,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,,4,,,,,10
27163,64,,,,,,,,2,2,54,20,74,125,230,217,22,181,102,74,,77,1,180,162,187,,,,,,,,,,37,36,29,12,107,102,362,553,328,1,295,540,134,84,468,,,,,4862
27165,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,24
27167,,,,,,,,,,,,3,,,,,,,,8,69,135,2,20,,,,,,,,,,,,,,,,,,40,47,,,,,,,6,,,,,330
27169,,,,,,,,1,,1,,1,1,2,1,1,135,92,1,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,33,,,,,271
27171,,,,,,,,,,,2,2,5,1,1,,,,2,1,2,,1,,,,,,,,,,,,,,,1,3,8,9,15,18,8,,1,,2,,1,,,,,83
27173,,,,,,,,,,8,40,,2,2,9,8,3,,,,,,,,,,,,,,,,,,,,,,4,6,,,,,,,,,,17,,,,,99
27189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1
28025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1
28033,,,,,,,,,62,77,76,,73,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308
28049,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,2
28075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1
28081,,,,,,,,,10,,14,,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54
28093,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
28107,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
28115,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
28133,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
28137,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
28145,,,,,,,,,15,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
29019,46,,,,,,,,,,15,12,36,21,35,,,,,,,,,,,,,,,,,,,,,,11,26,35,,12,23,8,,,,,,,,,,,,280
29021,,,,,,,,,,,,,8,23,21,10,,,,,,,,1,,,,,,,,,,,,,,,,10,20,7,,,,,,1,,,,,,,101
29027,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
29031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1
29037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223,206,,,,,,,429
29047,24,,,,,,,,,12,73,40,63,44,62,40,20,24,26,,1,210,1,27,,,,,,,,,,,,,,2,4,15,27,40,68,47,,1,14,,28,5,,,,,918
29065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1
29071,,,,,,,,,,,,,2,,8,46,8,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,92
29077,,,,,,,,,,,,,,2,,,1,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,5
29091,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
29095,58,,,,,,,,1,6,55,6,53,89,34,56,57,59,37,,,,1,,,,,,,,,,,1,,,29,35,,35,74,9,,,,,,,,3,,,,,698
29097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,11
29099,25,,,,,,,,436,76,148,,171,142,93,66,43,27,4,,,53,,,,,,,,,,,,,173,688,75,2,5,88,178,178,76,40,,54,92,1,,,,,1,,2935
29115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1
29163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1
29165,15,,,,,,,,12,56,106,5,103,160,44,25,82,,,34,53,,,,,1,,,,,,,,,,,,,,,,3,23,29,,3,,,,,,,,,754
29177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,2
29183,,,,,,,,,,27,67,,48,40,18,9,,,,1,,,,,,9,,,,,,,1,,,69,,1,2,1,,61,63,3,,,1,1,181,36,,,,1,640
29186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1
29189,1,,,,,6,3,,,114,409,1,403,341,253,715,201,68,1,,,,,1,,,,,,,,,1,,,1,2,55,98,43,184,203,184,32,,301,236,13,,61,,,1,,3932
29195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1
29213,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
29221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1
29225,26,,,,,,,,,26,37,,11,,19,29,26,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178
29510,,,,,,,1,,,,3,,3,,,4,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,2,,,,1,,,,,17
29520,,,,,,,,,,,51,,81,22,,,,,,,,,,,,,,,,,,,,,,,,,,25,14,,,,,,,5,,4,,,,,202
30001,,,,,,,,,,,,1,,1,,,,,1,,,161,,,,,,,,,,,,,,,,,1,3,35,2,34,27,,1,8,2,59,,,,,,336
30003,,,,,,,,,,,,,,,,,,,,,,45,,128,,,,,,,,,,,,,,,,,,,,,,,,31,31,,,,,,235
30005,,,,,,,,,,,,,,,,,,,,,,81,,270,,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,419
30007,,,,,,,,,,,,,,,,,,,,1,,57,,,,,,,,,,,,,,,,,,,,,1,,,,8,,29,,,,,,96
30009,,,,,,,,,,,,,,,,17,33,,,,,251,,113,,,,,,,,,,,,,,,,,,,,3,,78,4,114,91,,,,,,704
30011,,,,,,,,,,,1,,5,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,,,22
30013,174,,,,,,,,,,13,235,48,110,84,168,169,286,250,61,225,1459,316,,165,,,,,,,,,190,,,,2,76,53,78,141,116,122,2,34,12,305,804,,,,,,5698
30015,10,,,,,,,,,,,,2,8,7,,6,6,1,,7,82,,,,,,,,,,,,12,,,,,,3,19,10,,27,,15,51,23,51,,,,,,340
30017,,,,,,,,,,,,,,,,,,,,,,168,,,,,,,,,,,,,,,,,,,,,,,,,,114,267,,,,,,549
30019,,,,,,,,,,,,,29,28,,,,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,23,15,,,,,,147
30021,,,,,,,,,,,,,,,,,,,,,,146,,,,,,,,,,,,,,,,,,,,,,,,,,,89,13,,,,,248
30023,1,,,,,,,,,,,1,,,,,3,2,,,,3,,175,126,,,,,,,,,,,,,,1,5,3,7,2,,,5,5,69,3,,,,,,411
30025,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,12,33,,,,,,89
30027,,,,,,,,,,,,,,,,,,,105,2,,198,,,,,,,,,,,,,,,,,,1,,,,,,24,,,74,,,,,,404
30029,37,,,,,,,,,,3,202,11,,8,123,159,162,273,25,4,1063,208,,,,,,,,,,,170,,,,,13,7,15,18,8,12,2,19,,1,618,124,,,,,3285
30031,903,,,,,,,,,,17,723,181,315,283,473,780,587,441,716,131,617,932,31,,,,,,,,,,1051,,,,,10,25,121,120,69,87,296,498,300,367,162,,5,,,,10241
30033,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,11
30035,,,,,,,,,,,,,,,,,,,,,2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,131
30037,,,,,,,,,,,,1,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,3,,,4,,,,,,18
30039,,,,,,,,,,,,,,,,,,,,,,12,,53,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,86
30041,38,,,,,,,,,,,68,16,56,38,31,21,6,81,202,110,267,72,,,,,,,,,,,10,,,,,,45,67,51,31,33,,55,86,464,108,,,,,,1956
30043,,,,,,,,,,,,,,,,,,1,,1,,248,,207,,,,,,,,,,,,,,,1,,,,,1,,,,113,120,,,,,,692
30045,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,39
30047,,,,,,,,,,,,,,,,,,,,1,,226,,,,,,,,,,,,,,,,,,,,,,,,,,,334,64,,,,,625
30049,246,,,,,,,,,,,408,,114,128,356,892,867,346,304,17,1097,344,148,53,,,,,,,,,323,,,2,4,78,156,40,264,245,24,106,164,125,297,451,85,3,,,,7687
30051,2,,,,,,,,,,,,,4,2,4,3,,,,5,24,,,,,,,,,,,,2,,,,,,11,12,,,2,,5,6,20,44,,,,,,146
30053,,,,,,,,,,,,,,,1,,,,1,1,,93,,,,,,,,,,,,,,,,,,20,2,,,,,,,206,264,,,,,,588
30055,,,,,,,,,,,,,,,,,,,,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,56
30057,,,,,,,,,,,,,,1,,,,,,,,165,,,,,,,,,,,,,,,,,,1,,,,,,52,114,,45,,,,,,378
30059,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,17,,,25,,,,,,78
30061,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,72
30063,370,,,,,,,,,,26,448,152,167,323,381,493,417,344,283,170,1878,360,971,,,,,,,,,,241,,,,81,144,363,470,556,406,355,63,423,138,219,901,278,,,,,11421
30065,,,,,,,,,,,,,,,,,,,2,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,25,32,,,,,,136
30067,,,,,,,,,,,,,,1,,,,,,5,,280,,,,,,,,,,,,,,,,,,,,4,,,,,,196,27,,,,,,513
30069,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,15
30071,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,32,36,,,,,,154
30073,,,,,,,,,,,,,,,,,,,,,1,46,,,,,,,,,,,,,,,,,,,,,,,,,,51,56,,,,,,154
30075,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,3,26,,,,,,58
30077,,,,,,,,,,,,,,,,,,,,,1,29,,80,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,150
30079,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,,,,,,24
30081,39,,,,,,,,,,,29,,,,,36,66,74,36,21,462,28,,,,,,,,,,40,7,54,,,,,,,1,,4,,1,,439,542,,,,,,1879
30083,,,,,,,,,,,,,,,,,,,,,,147,,,,,,,,,,,,,,,,,,,,,,,,,,60,112,,,,,,319
30085,,,,,,,,,,,,,,,,,,,,,1,118,,,,,,,,,,,,,,,,,,,,,1,,,,,234,75,,,,,,429
30087,,,,,,,,,,,,,,,,,,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,128,49,,,,,,269
30089,,,,,,,,,,,,,,,,,,,,2,,179,,,,,,,,,,,,,,,,,,,,,,,,,,,204,,,,,,385
30091,,,,,,,,,,,,,,,,,,,,,,109,,,,,,,,,,,,,,,,,,,,,,,,,,74,59,,,,,,242
30093,62,,,,,,,,,,,127,,1,2,107,162,256,266,78,13,569,94,89,,,,,,,,,,98,,,,6,47,34,111,55,125,145,1,150,61,28,184,,,,,,2871
30095,,,,,,,,,,,,,,,,,,,,,1,167,,,,,,,,,,,,,,,,,,,,,,,,,,64,25,,,,,,257
30097,,,,,,,,,,,,,,37,,,,,,,,43,,,,,,,,,,,,,,,,,,3,,,,,,35,,,25,,,,,,143
30099,,,,,,,,,,,,,,,,,,,,,,113,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,158
30101,,,,,,,,,,,,,,,,,,,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,38,57,,,,,,171
30103,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,8,18,,,,,,57
30105,,,,,,,,,,,,,,,,,,,,,1,135,,,,,,,,,,,,1,,,,,,,,,,,,,,86,76,,,,,,299
30107,,,,,,,,,,,,,,3,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,16,,13,32,,,,,,108
30109,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,2,14,,,,,,45
30111,348,,,,,,,,,,41,369,89,412,497,459,338,274,312,342,81,1845,266,274,1,,,,,,,,,160,,,,73,102,209,225,336,271,229,67,177,134,410,1258,104,,,,,9703
31001,,,,,,,,,,,,,,1,,,,,2,1,3,,,,,,,,,,,,,,,,,,2,,,,,2,,1,23,3,11,30,,,,,79
31003,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2,,,,,6
31009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,2
31011,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,5,,,,,10
31013,,,,,,,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,4
31015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,4,,,,,5
31017,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,2,,,,,5
31019,,,,,,,,,,,,,,,,,,160,23,2,3,1,,,,,,,,,,,,,,,,,3,,,3,10,27,,9,7,81,9,32,,,,,370
31021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,18
31025,2,,,,,,,,,,,,,,,,,4,1,,,,4,,,,,,,,,,,,,,,,,,,1,2,3,,2,,2,,,,,,,21
31027,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
31029,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
31031,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,4
31033,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
31035,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,4,,3,4,,,,,13
31041,,,,,,,,,,,,,,,,,,,,2,2,1,,,,,,,,,,,,,,,,,,,,,,3,,,8,,2,13,,,,,31
31043,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,3
31045,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,3
31047,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,3,,,,,,,,4,1,3,7,,,,,20
31051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1
31053,,,,,,,,,,,,,,,,2,65,7,,,2,,,,,,,,,,,,,,,,,,,,6,15,,,,,,,115,21,,,,,233
31055,1815,,,,,,,2,403,469,503,2394,242,197,192,677,1244,767,755,2164,2651,275,2061,83,1,,,,,,,,,1296,,,102,204,226,301,564,687,998,570,26,631,478,822,522,42,,,,,24364
31059,,,,,,,,,,,,,,,,,,,,1,,30,,26,,,,,,,,,,,,,,,2,,,,7,4,,19,16,16,2,,,,,,123
31061,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,,,,2,7,,16,10,6,,4,,,,,48
31063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,4,4,,9,9,7,,,,,,,34
31065,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,14,12,,14,12,11,,4,,,,,69
31067,22,,,,,,,,,,,2,,,,2,1,4,8,1,2,,,41,,,,,,,,,,,,,,,2,2,,,,,,,,7,,,,,,,94
31069,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
31071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1
31077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,6
31079,,,,,,,,,,,,,20,,,,,,1,5,6,1,,,,,,,,,,,,,,,,,3,,,,,6,,,74,5,16,85,,,,,222
31081,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,3,,,,,7
31083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,4,4,,,,,10
31085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1
31087,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,3
31089,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,7
31093,,,,,,,,,,,,,,,,,,,1,2,,2,,,,,,,,,,,,,,,,,1,,,,,,,,2,1,2,,,,,,11
31095,2,,,,,,,,,,,,,,,,,,3,4,1,38,,,,,,,,,,,,,,,1,,3,,,,,,,,,,,,,,,,52
31097,1,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,4
31099,13,,,,,,,,,,,30,,,,12,18,,,,1,,27,,,,,,,,,,,13,,,,,1,12,10,12,,1,,,1,,,7,,,,,158
31101,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
31103,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2
31107,,,,,,,,,,,,,,,,,,,3,4,2,,,,,,,,,,,,,,,,,,4,,,,,1,,,7,1,4,6,,,,,32
31109,178,,,,,,,,,,,149,,,17,148,150,44,39,190,391,99,67,5,,72,,,,,,,,35,,,,1,29,125,127,33,1,,,78,28,12,116,124,,,,,2258
31111,,,,,,,,,,,,,,,,,,,1,5,2,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,11
31115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1
31119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,,,,,92
