id,Hour1,Hour2,Hour3,Hour4,Hour5,Hour6,Hour7,Hour8,Hour9,Hour10,Hour11,Hour12,Hour13,Hour14,Hour15,Hour16,Hour17,Hour18,Hour19,Hour20,Hour21,Hour22,Hour23,Hour24,Hour25,Hour26,Hour27,Hour28,Hour29,Hour30,Hour31,Hour32,Hour33,Hour34,Hour35,Hour36,Hour37,Hour38,Hour39,Hour40,Hour41,Hour42,Hour43,Hour44,Hour45,Hour46,Hour47,Hour48,Hour49,Hour50,Hour51,Hour52,Hour53,Hour54,HourTotal
27017,121,130,55,,,,,2,,,,,,,,,,3,13,9,13,8,12,15,1,19,10,1,,,1,,,,,,,,,,,,,3,10,10,29,40,119,59,54,5,,,742
27019,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,22,24,30,2,7,38,26,1,,,154
27021,,4,1,,,,,,,,,,,,,,,,,,,,,35,78,72,170,65,,,70,,,,,,,,,,,,,,1,,,,2,2,6,,1,1,508
27023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,55,55,37,,,15,12,23,,,198
27025,127,213,1,,,,,,,,,,,,,,,12,32,3,17,29,45,86,96,101,80,23,,,243,,,,,,,,,,,,139,195,362,225,35,33,3,24,24,9,72,,2229
27027,,,,,,,,,,,,,,,,,,2,7,2,1,,2,,60,176,117,3,,1,,,,,,,,,,,,,,,5,,12,17,55,187,115,22,1,,785
27029,,,,,,,,,,,,,,,,,,,,,,,,,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,3,,3,1,15
27031,1,20,,,,,,,,,,,,,,,,,1,,,1,3,2,31,41,1,,,,3,,,,,,,,,,,,,,,,3,6,4,,,,,,117
27033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,343,11,,,,,,,494
27035,82,80,24,,,,,,,,,,,,,,,,293,,,,,11,21,25,44,126,,128,48,1,,,,,,,2,5,,,,80,4,8,17,29,10,22,53,37,,,1150
27037,206,183,115,50,2,,,,,,,,,,,,3,26,148,372,199,121,72,94,166,512,735,484,1,,562,,,,,,,,,,,1,83,333,485,197,467,308,268,436,563,274,225,1,7692
27039,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,1,2,1,2,,2,,,,10
27041,,,13,,,,,,,,,,,,,,,,,6,5,19,93,,2,23,27,1,,,,,,,,,,,,,,,,,4,1,,,1,,7,1,2,,205
27043,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,2,,,,,,,97,100
27045,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,1,,,,5
27047,,,,,,,,,,,,,,,,,,,,,,99,,,76,,70,12,4,,,,,,,,,,,,,,,,4,2,107,23,103,22,191,209,246,,1168
27049,,,,,,,,,,,,,,,,,,,,4,,,,,,262,,,,,,,4,,,,,,,,,,,,7,5,2,,,,,,3,,287
27051,,1,7,2,,,,,,,,,,,,,,,,1,1,6,,,41,16,12,11,1,,,,,,,,,,,,,,,,,,,,,67,37,15,,,218
27053,287,253,231,113,1,,1,,,,,,,,,,5,129,332,505,453,390,488,321,329,380,393,862,339,21,1336,,,,,,,,,,118,382,876,561,1302,1935,1045,529,856,1251,1086,603,101,189,18003
27055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2
27057,,3,1,,,,,,,,,,,,,,,,,,,,,20,72,98,101,118,,,87,,,,,,,,,,,,,,4,,,,,2,,,110,,616
27059,105,81,,,,,,,,,,,23,30,,,,27,62,46,24,,7,19,28,31,32,17,,,107,,,,,,,,,,,,1,21,10,1,24,25,5,17,12,11,,,766
27061,127,230,43,,,,,2,,,,,,,,,,2,1,51,17,53,27,148,146,44,28,85,60,,68,,,,,,,,,,,,,2,65,59,16,15,4,26,25,30,,,1374
27063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,34,45,,,,,,,,99
27065,,,,,,,,,,,,,,,,,,,,,,,,16,37,46,66,15,,,9,,,,,,,,,,,,72,1,,,1,3,,,1,,2,,269
27067,,13,,,,,,,,,,,,,,,2,,40,33,8,16,5,38,40,,5,,,,,,,,,,,,,,,,,,2,,,21,17,3,,,,34,277
27069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,1,3
27071,30,49,,,,,,,,,,,,,,,,3,1,,,4,1,2,2,24,5,14,,,1,,,,,,,,,,,,,9,3,4,10,8,,2,,,,,172
27073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1
27075,3,46,1,,,,,,,,,,,,,,,1,1,2,4,1,3,17,8,,5,1,,,21,8,,,,,,,,,,,26,15,1,2,12,7,1,1,2,1,,,190
27077,,1,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,7
27079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1,,,,,,,,5
27081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
27083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1
27085,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,2,8,9,5,2,,,,,,,28
27087,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,2
27089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,7,10
27091,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,2
27093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11,12,10,4,,,,,,,40
27095,19,20,,,,,,,,,,,,,,5,,30,26,19,,32,21,80,131,110,50,4,,,55,,,,,,,,,,,,,,2,,17,33,2,1,14,1,,,672
27097,223,323,3,,,,,,,,,,,,,,,,,,,,,23,48,70,79,48,,,109,,,,,,,,,,,,,,1,,,,2,2,3,3,,,937
27099,,,,1,,,,,,,,,,,,,,,,,,,,,5,,1,,,,,,,,,,,,,,,,,,3,4,4,,,,,,,,18
27101,,,,,,,,,,,,,,,,,,,,,,,,,,,34,2,,,,,,,,,,,,,,,,,,,,,,,,,,,36
27103,,,,,,,,,,,,,,,,,,,4,12,,1,,,5,12,17,12,,,,,,,,,,,,,,,,10,7,12,12,,2,,8,9,2,,125
27105,,,,,,,,,,,,,,,,,,,,2,,,,,,18,21,,,,,,,,,,,,,,,,,,,,6,,4,41,51,3,,,146
27107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,2,1,,,8
27109,,,,,,,,,,,,,,,,,123,,,,,,,,,47,60,1,,,,,,,,,,,,,,,,41,74,169,125,76,253,179,153,1,,,1302
27111,,,,,,,,,,,,,,,,,,1,,13,,,1,,9,3,33,48,,,,,,,,,,,2,,,,,,1,,,,,,,47,131,,289
27113,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,4,,,,,,,,8,3,22
27115,29,9,,,,,,,,,,,,,,,,1,2,5,4,4,1,2,9,45,4,2,,,,,,,,,,,,,,,,3,5,5,15,11,3,3,1,,11,,174
27119,,,,,,1,,,,,,,,,,,,,,,,,,,,158,,1,,,,,,,,,,,,,,,,,2,,,,,,60,45,,,267
27121,,,8,,,,,,,,,,,,,,,,,,,,,,,19,47,,,,,,,,,,,,,,,,,,1,,,,1,,5,,,,81
27123,41,15,4,,2,,,,,,,,,,,5,,114,856,598,353,235,923,1017,994,273,67,179,185,194,1252,115,53,60,,,,,53,,,,4,290,941,435,971,1351,947,854,435,126,14,,13956
27125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1
27127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,2
27129,,,,,,,,,,,,,,,,,,,,,,,214,287,174,32,5,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,715
27131,,,,,,,,,,,,,,,,,15,67,232,121,59,91,1,,,,,1,,,,,,,,,,,,,,2,1,,9,16,39,46,102,39,71,,,,912
27133,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
27135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
27137,158,221,6,1,,,3,,,1,,,,,,,4,33,47,58,81,100,135,123,164,936,938,72,65,17,3,179,,,,,,,,,,,131,175,93,125,292,338,154,876,465,166,200,36,6396
27139,14,1,,,,,,,,,,,,,,,,,1,2,1,,1,8,9,32,10,,,,,,,,,,,,,,,,,5,491,190,66,10,42,118,72,22,,207,1302
27141,,,,,,,,,,,,,,,,,,,,,4,,2,,,,,1,,,,,,,,,,,,,,,,,,1,8,35,4,4,9,1,3,,72
27143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1
27145,143,106,,,,,,1,,,,,,,,,,,26,11,82,166,282,309,255,,,,,,,,,,,,,,,,,40,12,6,65,8,1,12,144,32,38,24,,,1763
27147,,,,,,,,,,,,,,,,,,,,,3,36,21,,,,,2,,,,,,,,,,,,,,,,,5,2,4,87,72,40,,,,,272
27149,,,25,1,,,,,,,,,,,,,,30,121,34,18,11,41,11,256,23,31,80,,,,,,,,,,,,,,,,,3,,5,49,16,1,17,,,,773
27151,78,116,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217
27153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,1,,,,,3
27155,,,5,,,,,,,,,,,,,,,,,,,,,,9,9,50,29,,,,,,,,,,,,,,,,,,,,,,,6,1,,,109
27157,,,,,,1,,,,,,,,,,,,,,1,,20,,,,13,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,36
27159,,,,,,,,,,,,,,,,,,,,,,,,38,100,115,113,34,,,7,,,,,,,,,,,,,,,,,,,,,,,,407
27161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,2
27163,11,57,,1,,,127,,,,,,,,1,,2,2,43,171,222,93,166,71,77,30,11,38,73,1,664,,137,42,,,,,,,,,1,5,102,270,371,215,169,270,232,98,1,,3774
27165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,1,,,4
27167,,,1,,,,,,,,,,,,,,,,,,,,,,31,11,39,1,,,,,,,,,,,,,,,,,,,,,,1,7,,,,91
27169,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,3,2,65,,1,1,1,,,,76
27171,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,3,32,65,54,4,1,1,,1,,,165
27173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
28047,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
28049,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,132,160,66,,,,,,,,,,1,,,,1,,,,,1,,,,1,417
28067,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
28071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
28073,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
28081,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
28105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1
28107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
28117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1
28149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
29003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1
29015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
29019,53,18,1,,,,,,,,,,,,,,,,1,,7,39,61,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205
29021,,,30,,,,,,,,,,,,,,,14,132,29,,,,,,21,36,,,,,,,,,,,,1,,,,,,,,,,,30,55,,,,348
29027,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
29029,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1
29031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,2
29037,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,1,,,,,,58
29043,,,1,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
29045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2
29047,,,3,1,,,1,1,,,,,,,,,,,,,,2,,,,1,,,,,,,1,,,,,,,,,,,,,,1,,,,1,,,,12
29069,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,96,,,,,,,,,,,98
29071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,40,6,,68
29077,,,2,,,1,,,,,,,,,,,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,2,1,,,173,182
29095,62,1,,,,,,,,,,,,,1,,,,35,88,87,52,52,8,,,1,,,3,,,,,,,,,,,,1,,1,,2,1,2,,6,,,,,403
29097,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,28
29099,42,1,,,,,,,,,,,,,1,,,42,571,452,324,75,30,,,166,310,375,116,,,,,,,,,,1,,,1,,,141,151,47,27,96,70,,,,,3039
29101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,8
29107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22,,,,,23
29113,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
29121,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
29123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1
29139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1
29155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,15,19,,,,,,,,57
29157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1
29159,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
29161,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,4
29165,,,,,,,,,,,,,,,,,,,57,138,236,89,51,4,1,27,,,,,,,,,,,,,,,,,,,,,28,1,,,,1,,,633
29183,,,,,,,,1,,,,,,,1,55,,87,108,106,44,62,25,11,97,2,2,2,1,,,,,,,,,,3,,,,1,4,29,54,37,33,1,,,,,,766
29187,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
29189,2,7,9,1,1,2,,,,1,,,,,6,1,,190,486,420,137,172,765,623,750,335,804,342,58,181,,,,,,,,,9,2,3,2,255,40,126,303,202,216,556,184,213,1,180,156,7741
29201,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
29203,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
29207,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
29219,,,,,,,,,,,,,,,,,,,4,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
29221,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
29225,,,,,,,,,,,,,,,2,,,24,30,4,,16,47,24,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169
29510,1,2,,,,1,,1,,,,,,,1,,,1,4,9,,1,,,,2,4,,,,,,,2,,,,1,,,,,,,,,,1,,,2,1,,,34
29520,,,,,,,,1,,,,,,,,,,,5,,,,,,,6,5,,,2,,,,,,,,,,,,,,,,4,,,,1,,,,,24
30001,,1,,,1,,,,,,,,,,1,,,,,1,,2,2,3,2,3,,,,,,,,,,,,,,,,,,,,,1,,1,,,,2,2,22
30005,,,,,,,,,,,,,,,,,,,1,,,,,,,5,2,1,,,,,,,,,,,,,,,,,2,,,,,,,,,,11
30007,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,12
30009,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
30013,43,139,128,155,,,,1,,,,,,,,,,,23,64,74,76,112,181,184,188,74,95,414,355,175,,,,,,,,,,,1,12,14,69,41,157,99,117,218,191,178,299,1,3878
30015,,,,,,,,,,,,,,,,,,,,,,,,,,1,,48,,,,,,,,,,,,,,,,,,,,,,24,33,,9,,115
30017,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,33
30021,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,,57
30023,,3,3,1,3,,,,,,,,,,,,,1,,4,1,,3,,4,3,,2,,,,,,,,,,,,,,,,,,1,,,1,1,,,53,50,134
30029,55,81,45,38,19,,,,,,,,,,,,,,,10,7,10,18,5,8,151,39,,189,22,,,,,,,,,,,,,6,3,4,12,15,,,1,112,56,,,906
30031,399,484,430,431,115,,,,,,,,,,,,,,20,306,277,231,179,286,228,208,103,159,23,,,,,,,,,,,,,,86,175,163,198,138,78,127,131,118,17,1,,5111
30035,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,3,1,,,,,,,,,,,,,,,,,,,,,4,6,,,16
30037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,4
30039,,,,,,,,,,,,,,,,,,,,,2,,,,,,,1,,4,20,,,,,,,,,,,,,,,,,,,,,,,,27
30041,28,73,10,39,,,,,,,,,,,,,,,,,,12,9,,,,,170,,,,,,,,,,,,,,,,,,33,,29,99,55,6,35,46,,644
30043,32,62,79,71,21,,,,,,,,,,,,,,,1,1,,,,,,,,,105,147,,,,,,,,,,,,,,,1,2,3,,,9,,,,534
30047,,,,,,,,,,,,,,,,,,,,,,12,10,,,,,,68,67,1,,,,,,,,,,,,,,,,,,,,,,,,158
30049,4,14,16,1,21,,,,,,,,,,1,,,,9,84,50,77,284,351,400,231,205,120,44,84,142,,,,,,,,,,,,144,64,61,87,96,49,101,306,782,38,204,69,4139
30051,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,2,,11
30053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,7,3,,,25
30057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,53,,,,82
30061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,3,,,,6
30063,268,414,309,125,23,1,,,,,,,,,,,,1,121,234,204,222,382,433,381,409,107,140,306,55,1,,,,,,,,,,,,67,170,109,112,165,135,226,203,180,105,236,51,5895
30065,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,2,3,,,,,,,,,7
30067,,,,,,1,,,,,,,,,,,,,,,,25,168,202,234,202,41,,,,,,,,,,,,,,,,,,,29,48,60,1,,203,,,,1214
30071,,,,,,,,,,,,,,,,,,,,,,,,13,1,1,59,48,,,,,,,,,,,,,,,,,,,,,,,,,,,122
30073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,,,,,,,,,,,,,,,,,,,,,3,1,,,14
30077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,21,,,,,,,,,,,,,,,,,,,,,,,,23
30081,51,137,202,92,,,,,,,,,,,,,,,,,,29,60,39,50,42,,,24,,,,,,,,,,,,,,,,12,22,1,,,,84,132,68,,1045
30085,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
30087,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,2,1,,,,,,1,,,7
30089,11,19,37,18,,,,,,,,,,,,,,,,,,17,16,,13,7,,,10,2,,,,,,,,,,,,,,,5,5,,,,,25,25,14,,224
30093,152,235,282,213,27,,,,,,,,,,,,,1,,11,155,306,282,324,22,19,40,7,2,,39,,,,,,,,,,,,,,,2,3,,6,3,,,,26,2157
30095,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,,,,,,,,,127,,,,,180
30097,,,,,,,,,,,,,,,,,,,,,,76,93,99,109,10,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,389
30099,,,,,,,,,,,,,,,,,,,,,,,,,,43,99,99,,,,,,,,,,,,,,,,,,,,1,,45,,,,,287
30101,2,10,4,3,,,,,,,,,,,1,,,,,,,1,2,,2,,,,3,1,,,,,,,,,,,,,,,1,3,,,,,8,8,3,,52
30107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,14,,,,17
30111,311,332,289,130,2,,,,,,,,,,,,,,20,87,155,269,278,256,177,202,126,30,171,,,,,,1,,,,,,,,7,125,66,114,345,287,210,194,138,42,77,1,4442
31001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,62,156
31003,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,5
31011,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,3,,,,5
31013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1
31019,,,,,,,,,,,,,,,,,,,,60,,,,80,40,,,,,,,,,,,,,,,,,,,,,,,,20,40,,80,,,320
31023,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
31025,,4,1,,,,,,,,,,,,,,,,1,,5,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,20
31039,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,34
31041,,,,1,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,,,6
31043,,,,,,,,38,,,,,,,,,,,,,,,20,22,,,,1,92,,,,,,,,,,,,,,,,,,,,,,,,,,173
31047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,7,2,,8,,,,18
31053,,,3,,,,,,,,,,,,,,,,5,12,7,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,28,10,,47,,,114
31055,1035,1048,556,213,,2,,,,,,,,,5,,71,236,431,1052,1156,1272,1978,2283,2059,783,156,29,1,,,3,,,,,,,4,,,,,299,731,824,726,628,658,460,249,323,31,,19302
31059,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
31061,,,2,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,3,,,,8
31065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,3
31067,,1,6,,,,,,,,,,,,,,,,11,19,5,,,15,22,,,,,,,,,,,,,,,,,,,,2,1,,19,57,36,4,29,,,227
31071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1
31073,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
31077,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,3,,5,,,,12
31079,6,42,23,12,,,,,,,,,,,,,,,39,60,,67,39,33,45,154,,,,,,,,,,,,,,,,,,,,,104,136,147,90,94,44,2,,1137
31081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,,9,,,,16
31083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,1,,,,,,,3
31089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1
31093,,1,,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,,6,,,,18
31095,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,,,,,,8
31097,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,5,2,,,,,11
31099,,,,2,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,2,,,,11
31103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1
31107,,,1,,,,,,,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1,,,,10
31109,173,218,197,11,,1,,,,,,,,,1,,,,48,71,111,165,96,212,171,5,150,31,83,,,,,,,,,,1,,,,11,91,213,332,288,206,125,61,259,139,32,305,3807
31111,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
31119,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,9
31121,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,5,,,,11
31125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,2,,,,7
31127,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,3
31129,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,2,,,,6
