id,Hour0,Hour1,Hour2,Hour3,Hour4,Hour5,Hour6,Hour7,Hour8,Hour9,Hour10,Hour11,Hour12,Hour13,Hour14,Hour15,Hour16,Hour17,Hour18,Hour19,Hour20,Hour21,Hour22,Hour23,Hour24,Hour25,Hour26,Hour27,Hour28,Hour29,Hour30,Hour31,Hour32,Hour33,Hour34,Hour35,Hour36,Hour37,Hour38,Hour39,Hour40,Hour41,Hour42,Hour43,Hour44,Hour45,Hour46,Hour47,Hour48,Hour49,Hour50,Hour51,Hour52,Hour53,Hour54,HourTotal
21045,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
21047,1,,,,,,,1485,,1,,,,,,,,,,,,,,,,,,,,,,1151,,,,,,,,,,,1,,,,,,,1,,,,,,2640
21049,1,,,,,,,285,,,,,,,,,,,,,,,,,,,,,,,,675,,,,,,,,,,,,,,,,,21,24,37,,,,,1043
21051,,,,,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
21057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,2
21059,16,24,2,52,12,1,,1232,,,,,,,,,,10,93,85,21,,46,141,65,3,20,35,,,,501,,,,,,,1,,,,,,,,51,,42,1,,,,,,2454
21067,12,33,32,1,1,,,2167,,,,,,,1,,,,,,,120,471,456,136,25,32,22,,,,3343,,,,,,,,1,,,,,1,1,,,21,1,26,3,,,,6906
21071,,,,5,2,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,108
21073,3,1,,,,,,1230,,1,,,,,,,,,,,,22,75,76,11,,,,,,,1442,,,,,,,,,,,,,,,,,8,,,,,,,2869
21079,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
21081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,1,1,2,,,,,,9
21083,1,,,,,,,2,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,5
21085,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,8
21087,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,3
21089,,,,,,,,414,,,,,,,,,,,,,,,,,,,,,,,,251,,,,,,,,,,,,,,,,,1,1,,,,,,667
21091,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,3
21093,18,18,17,30,2,1,,646,,,,,,,,,,,15,21,37,19,27,4,,,,,,,,911,,,,,,,,,,,,,,,,1,9,,1,34,14,,,1825
21095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1
21097,48,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60
21099,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
21101,11,3,4,5,16,,1,647,,,,,,,,,,1,10,12,,4,25,,26,14,,1,,,,257,,,,,,,,,,,,,,,1,15,46,43,48,32,17,,,1239
21103,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,5
21107,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,3,,,,,,,,6
21109,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41
21111,1111,1140,1249,949,31,1,,13078,,,,,,,1,,12,438,328,392,251,399,754,706,679,573,440,427,9,,,10603,,,,,,,,,,,1,,280,424,928,758,970,1004,1097,241,19,,,39293
21113,14,62,,,,,,248,,,,,,,,,,,,,,1,,,,23,6,3,,,,1,,,,,,,,,,,,,,,2,,,,,,,,,360
21115,,18,10,,,,,,,,,,,,,,,,21,13,12,10,,,,,,,,,,2,,,,,,,,,,,,,,,,,1,,,,,,,87
21117,,5,19,3,1,,,2474,,,,,,,,,,,,,,,,15,19,57,35,28,,,,1356,,,,,,,,,,,,,,,,1,35,47,49,39,3,,,4186
21119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,28
21121,,,,,,,,168,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,170
21123,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,3,,,,,,,7
21125,,,,,1,,,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210
21127,,,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,121
21137,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
21143,,,,,,,1,,,,,,,,,,,9,4,,6,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45
21145,,,,,,,,1903,,,,1,,,,,,,1,,2,6,5,,,,,,,,,686,,,,,,,,,,,,,,,,,2,,,,,,,2606
21147,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57
21151,,,,,,,,902,,,,,,,,,,,,,,,,,,,,,,,,766,,,,,,,,,,,,,,,,,2,,,,,,,1670
21153,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,,,,,,,,,,,,1,,,,,,,51
21155,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,2
21157,,,,,,,,3,,,,,,,,,,34,24,,12,114,97,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,285
21161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
21163,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,1,,,1,,,,,10
21165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,1,,,,,,,3
21167,,,,,,,,,,,,,,,,,,,,,,49,38,32,12,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,133
21173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,2,,,,,,,4
21175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,1,,,,,3
21179,,,6,,,,,167,,,,,,,,,,,,,,4,4,9,42,18,,21,,,,89,,,,,,,,,,,,,,,,,4,19,5,,,,,388
21185,35,45,52,2,,,,1614,,,,,,,,,,,,,3,16,,1,37,43,25,49,,,,1008,,,,,,,,,,,,,,2,,1,9,13,7,32,,,,2994
21187,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
21191,37,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51
21193,,,,3,4,,,111,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,141
21195,,,,8,4,,,442,,,,,,,,,,,,,,,,,,,,,,,,495,,,,,,,,,,,,,,,,,1,,,,,,,950
21197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,2
21199,,,,,,,,286,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,2,,,,,,,290
21203,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
21205,,,,,,,,376,,,,,,,,,,,,,,,,,,,,,1,,,249,,,,,,,,,,,,,,,,,,,,,,,,626
21207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,2
21209,16,1,,,,,,924,,,,,,,,,,39,144,4,74,,,,6,42,43,32,,,,668,,,,,,,,,,,,,,,,5,17,8,41,33,,,,2097
21211,,,8,2,,,,,,,,,,,,,,,1,,2,3,1,3,,,,,,,,2,,,,,,,,,,,,,,,,1,7,2,,,,,,32
21215,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,4
21217,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,4
21219,,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,4
21221,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,20
21225,,,,,,,,1,,,,,,,,,,,24,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45
21227,,,1,1,,,,971,,,,,,,,,,1,,,,,,,,,,,,,,690,,,,,,,,,,,,,1,,,,1,,,,,,,1666
21229,,,,,,,,,,,,,,,,,,,,,1,21,29,35,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,88
21235,,,,,,,,338,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,2,,,,,,,344
21239,,,,,,,,358,,,,,,,,,,,,,,,,,,,,,,,,612,,,,,,,,,,,,,,,,,1,,,,,,,971
22001,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
22003,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
22005,,,,,,,,12,,,,,,,,,,,16,37,7,,,207,,30,,,,,,14,,,,,,,,,,,1,,,,1,,12,,,,,,,337
22007,,,,,,,,387,,,,,,,,,,,,,,,,,,,,,,,,298,,,,,,,,,,,,,,,,,,,,,,,,685
22009,,,,,,1,,23,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,8,9,,,,,63
22011,,,,,,,,9,,,,,,,,,,,,,,,,,,,16,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,26
22013,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
22015,,,5,3,,1,,3,,,,,,,,,,,,,,3,,,32,16,,1,,,1,2,,,,,,,,,,,,,,,,,,17,21,,,,,105
22017,146,75,79,47,44,1,,795,,,,,,,,,,,15,76,45,58,95,186,135,73,92,,,,,21,,,,,,,,,,,23,65,,,,59,66,54,85,46,12,,,2393
22019,41,,,,,,,268,,,,,,,,,,,,,21,30,48,36,,,90,119,,,,342,,,,,,,,,,,,,,,,,,,2,,,,,997
22021,,,3,,,,,,,,,,,,,,,,,,,,,1,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
22025,,,,1,,,,1,,,,,,,,,,,,,,,,5,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,22
22027,,,,1,,,,,,,,,,,,,,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
22029,,,,1,,,,122,,,,,,,,,,,,,,,,17,12,9,1,,,,,65,,,,,,,,,,,,,,,,,,1,14,2,,,,244
22031,9,,6,5,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,22
22033,50,9,28,4,,2,1,6873,,,,,,1,,,,,,482,192,250,,89,,28,12,,,1,,2666,,,,,,,,,,,,1,97,28,49,112,25,6,20,,,,,11026
22035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,2
22037,,,5,,,,,7,,,,,,,,,,,,,,,,,1,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,21
22041,,12,8,,,,,,,,,,,,,,,,,,,,,3,2,7,6,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,39
22043,7,,,,20,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32
22045,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
22047,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,3,,,,,,,8
22049,1,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,2,,,,,,,,,,,,,,,,1,9,3,,,,,,25
22051,251,127,179,44,4,1,1,2609,,,,,,,,,,,,,47,277,300,244,403,444,289,162,,,,2085,1,,,,,,,,,,,,16,172,229,347,320,323,223,217,64,,,9379
22053,,,,,,,,1,,,,,,,,,,,,,,,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18
22055,71,35,97,72,65,5,,202,,,,,,,,,,,,97,87,,,25,115,179,121,,,,,79,,,,,,,,,1,,,,,,,25,49,73,44,156,73,7,,1678
22057,1,,1,1,,,,68,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,73
22059,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
22061,,,,,,,,1,,,,,1,,,,,,,,,,,,,,8,,,,,1,,,,,,,,,,,,,,,,5,16,9,4,,,,,45
22063,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,,,,,,,,,,,,,,4
22065,,2,10,,,,,1,,,,,,,,,,,,,,,,2,1,3,6,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,26
22067,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,18,18,,,,,,,43
22069,4,,,,14,,,8,,,,,,,,,,,,,,,,5,,,,,,,,5,,,,,,,,,,,,,,,13,42,29,30,29,19,39,,,237
22071,85,67,139,128,22,,,3140,1,,,,,1,,,,,,16,62,77,45,19,50,311,405,45,,,,1260,,1,,,,,,,,,,,,,10,90,86,65,145,54,103,,,6427
22073,10,20,11,,37,1,,58,,,,1,,,,,,,,66,58,6,54,37,35,17,4,6,,,,143,,,,,,,,,,,,,18,47,2,25,1,14,10,3,,,,684
22075,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
22077,,11,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,18
22079,235,267,,6,4,3,,104,,,,,,,,,,,,20,11,6,91,54,144,74,128,,,251,121,39,,,,,,,,,,,,,,,,4,125,257,85,14,2,,,2045
22081,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
22083,,11,10,,,,,2,,,,,,,,,,,,,,,,,2,6,14,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,46
22085,4,,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
22087,,,4,4,3,,,2,,,,,,,,,,,,,,,,,,3,31,,,,,2,,,,,,,,,,,,,,,,1,,1,,,,,,51
22089,7,2,3,27,8,,,1,,,,,,1,,,,,,1,37,50,40,4,,,,,,,,5,,,,,,,,,,,,,9,,,6,3,,2,1,,,,207
22091,,,,,,,,144,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,154
22093,1,1,1,8,8,,,1,,,,,,,,,,,,,7,,,,,,,,,,,1,,,,,,,,,,,,,7,,,3,3,,4,,,,,45
22095,2,5,3,14,17,,,1,,,,,,,,,,,,1,9,,,,,,,,,,,47,,,,,,,,,,,,,10,,,5,2,,4,19,10,,,149
22099,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
22101,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
22103,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,98
22105,,1,20,,,,1,75,,,,,,,,,,,,,,,,,36,11,5,45,8,,,401,,,,,,,,,,,,,,,,,,,,,,,,603
22107,,,2,,,,,1,,,,,,,,,,,,,,,,2,,1,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,9
22109,,,,,,,,77,,,,,,,,,,1,,,,,,,,,,4,5,,,1,,,,,,,,,,,,,,,,,,,,,,,,88
22111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,5
22113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1
22115,,,,,3,,,3,,,,,,,,,,,,,1,,,4,,,,,,,,3,,,,,,,,,,,,,,,,,,5,3,,,,,22
22119,,,,2,,,,,,,,,,,,,,,,,,1,4,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19
22121,,2,,,,,,40,,,,,,,,,,,,,,8,,,,,,,,,,5,,,,,,,,,,,,,,1,2,7,1,,6,,,,,72
22123,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,3
22125,,,1,,,,,1,,,,,,,,,,,,,,,,,2,,,1,2,,,13,,,,,,,,,,,,,,,,,,,,,,,,20
22127,1,,1,,13,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,18
23001,36,13,,,,,1,647,,,,,,,,,,,2,5,6,29,41,76,33,,5,,,,,701,,,,,,,,,,,,,,,15,16,17,14,11,,,,,1668
23003,11,2,,,,,,361,,,,,,,,,,,,3,1,,,1,,1,4,,,,,68,,,,,,,,,,,18,,,,1,,,,,,,,,471
23005,169,117,37,25,8,6,,2417,,,,,,,,,,3,660,913,406,330,1038,1030,471,100,68,27,4,,,1086,,,,,,,,1,,,113,299,223,434,345,426,266,64,104,70,,,,11260
23007,20,9,,,,,,82,,,,,,,,,,,,,,1,,2,49,,,,,,,110,,,,,,,,,,,,,,,,,,,,,,,,273
23009,34,8,,,,,,366,,,,,,,,,2,14,16,25,21,54,11,17,14,,5,,,,,13,,,,,,,,,,,,,21,48,23,27,33,2,,1,,,,755
23011,147,128,106,4,1,2,,160,,,,,,,,,,,,11,9,52,86,54,54,5,15,,,,,247,,,,,,,,,,,,10,25,97,140,134,102,9,4,,,,,1602
23013,2,2,,,,,,481,,,,,,,,,,,,3,2,2,2,3,,,2,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,597
23015,123,285,235,65,6,1,,436,,,,,,,,,,,8,53,48,25,,1,,,3,,,,,229,,,,,,,,,,,,,,,,,,,,,,,,1518
23017,,,,,,,1,291,,,,,,,,,,,1,,2,2,,,,1,,,,1,,298,,,,,,,,,,,,,,1,,,,,,,,,,598
23019,2,33,,,1,,,1060,,,,,,,,,,,,1,,43,40,32,38,10,,,,,,1423,,,,,,,,,,,1,7,27,22,25,80,96,69,42,,,,,3052
23021,,,,,,,,11,,,,,,,,,,,,1,,1,,,,,,,,,,11,,,,,,,,,,,,,1,,,,,,,,,,,25
23023,18,2,,,,,,13,,,,,,,,,,,2,25,23,9,1,2,,,1,,,,,64,,,,,,,,,,,,,,12,2,5,,,,,,,,179
23025,3,1,,,,,,100,,,,,,,,,,,,7,10,23,18,16,9,1,76,2,,,,144,,,,,,,,,,,,,,,,,,,,,,,,410
23027,1,1,10,,,,,202,,,,,,,,,,,18,,15,20,19,18,14,,2,,,,,386,,,,,,,,,,,,,14,9,11,7,12,,11,,,,,770
23029,6,,,,,,,126,,,,,,,,,,,,1,1,1,,,,,,,,,,49,,,,,,,,,,,,,3,14,13,7,,,,,,,,221
23031,22,3,1,1,,,,1018,,,,,,,,,,41,38,83,103,92,68,22,6,1,16,1,,1,,1585,,,,,,,,,,,,,,3,30,26,,1,2,1,,1,,3166
24001,110,95,79,54,,,,45,,,,,,,,,,,,9,11,49,32,36,16,,1,,1,1,,35,,,,,,,,,,,,1,12,9,,,,,,,,,,596
24003,1001,821,703,485,,1,1,593,,,,,,,,1,,,,125,570,669,434,521,359,,1,,3,3,,922,,,,,,,,1,1,,,,1,,13,9,11,5,,37,,,1,7292
24005,1678,1416,1426,986,1,3,1,2742,,,,,,1,1,1,,2,1,69,339,399,273,307,303,,,,2,4,,874,,,,,,,,1,,,,,2,,2,1,1,,,1,,,1,10838
24009,137,176,190,123,,,,34,,,,,,,,,,,,58,205,158,120,109,116,,,,,,,531,,,,,,,,,,,,,,,,,,,,,,,,1957
24011,49,43,44,38,1,,,310,,,,,,,,,,,,26,116,119,84,90,101,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,1040
24013,364,310,274,149,1,,,289,,,,,,,,,,,1,104,422,363,231,290,275,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,3075
24015,222,176,145,132,,,,554,,,,,,,,,,,,71,388,472,322,326,252,,,1,,,,123,,,,,,,,,,,,,,,,,,,,,,,,3184
24017,464,432,432,248,,,,1432,,,,,,1,,,,,,75,309,362,168,214,179,,1,,,,,854,,,,,,,,,,,,,,,,,,,,1,,,,5172
24019,27,40,45,33,,,1,171,,,,,,,,,,,,23,113,151,99,133,112,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,956
24021,473,349,390,181,,1,,269,,,,,,,,,,1,,111,238,329,182,140,126,34,16,,2,,,237,,,,,,,,,,,,,1,,39,54,,,,1,,,,3174
24023,31,54,31,18,,,,24,,,,,,,,,,,,,19,12,16,10,19,,,,,,,11,,,,,,,,,,,,,4,5,,,,,,,,,,254
24025,547,555,500,307,,,2,669,,,,,,,,,,,,189,957,1049,639,705,567,,,,,,,64,,,,,,,,,,,,,,,,,,,1,,,,,6751
24027,614,1523,503,128,,,,1312,,,,1,1,,,,,,4,25,193,244,654,974,163,120,155,24,,3,,683,,,,,,,,,,9,36,70,76,219,296,231,163,39,1,1,,,,8465
24029,19,12,16,12,,,,23,,,,,,,,,,,,28,80,83,62,80,63,,,,,1,,10,,,,,,,,,,,,,,,,,,,,,,,,489
24031,1629,1508,1457,1011,,6,5,3024,1,,,1,,,,1,,1,30,236,813,819,488,568,457,54,5,,31,25,2,2044,1,2,,,1,,,1,,,8,9,10,7,,10,31,14,,4,,,,14314
24033,3004,2646,2342,1479,2,5,,2193,,1,,,,,,2,,23,40,544,2284,2936,2101,2027,1657,12,4,38,6,6,1,662,,,,,,,,2,1,1,,17,12,11,8,6,2,15,,1,2,,2,24095
24035,79,53,75,37,,,,267,,,,,,,,,,,,46,215,272,136,156,141,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,1489
24037,243,174,89,65,1,,,27,,,1,,,,,,,,,16,68,128,118,113,216,,,,,,,19,,,,,,,,,,,,,32,,,,35,36,,,,,,1381
24039,57,40,35,2,,,,4,,,,,,,,,,,,8,17,8,8,19,20,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,220
24041,84,66,52,67,,,,60,,,,,,,,,,,,38,211,185,97,121,106,,,,,,,187,,,,,,,,,,,,,,,,,,,,,,,,1274
24043,242,210,168,130,,,,460,,,,,,,,,,,,22,159,163,107,69,82,,,,,,,48,,,,,,,,,,,,2,47,17,,,,,,,,,,1926
24045,152,116,96,78,,,,925,,,,,,,,,,,,90,431,454,230,247,200,,,1,,,,7,,,,,,,,,,,,1,,,,,,,,,1,,,3029
24047,110,83,102,51,,,,626,,,,,,,,,34,73,64,35,162,239,116,110,129,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,1975
24510,1389,1290,889,474,,3,1,1337,,,,,,,,,,109,133,160,599,912,579,600,407,,,,2,2,,1528,,,,,,,,,,,,,,1,37,53,,,,,1,,,10506
25001,,,,,,2,,645,,,,,,,,,,,,,,,,,,9,13,1,,,,1159,,,,,,,1,,,3,,,2,,1,,7,4,4,,,,,1851
25003,,1,127,20,1,,,42,,,,,,,,,,,7,41,10,,40,,44,1,,,,,,2825,,,,,,,,,,1,,10,,,,6,,,,,,,,3176
25005,26,6,17,,1,2,,664,,,1,,,,1,,,5,80,52,125,67,1,,,,,,1,2,,134,,,,,,,1,1,,8,2,17,38,,,,22,,2,,,,,1276
25007,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,1,5
25009,5,18,4,,2,1,1,2168,,,,,,,,,2,13,63,33,53,34,111,97,54,2,1,4,1,,1,1004,,,,,,,1,,1,,41,10,87,54,27,38,43,58,9,2,1,,1,4045
25011,1,1,1,9,1,,,32,1,,,,,1,,,,,6,30,16,,,,5,2,32,11,,,,1145,,,,,,,,,,1,,,5,28,,9,,21,6,57,1,,,1422
25013,12,45,37,22,2,,1,2458,,,,,,,,,,,,1,,1,18,,,,1,1,,1,,7396,,,,,,,,,,,,,18,62,37,27,18,,,1,,,,10159
25015,,2,,3,,1,,12,,,,,,,,1,1,,,,,1,,,,,1,,,1,1,3507,,,,,,,,,,,,,,,,,1,1,1,,,,,3534
25017,35,98,62,23,5,5,2,2682,2,1,1,1,1,,,2,,36,139,302,161,92,211,162,154,44,12,15,4,4,2,7807,,,,,,,,1,2,4,268,399,449,584,476,263,347,66,29,76,5,,,15034
25019,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
25021,124,88,47,68,5,1,,1271,,1,,,1,,,,,17,115,186,70,53,76,98,37,34,31,33,3,,,2186,1,,,,,,1,,1,,60,15,47,64,81,103,99,101,20,16,,,1,5155
25023,3,,1,1,,,,450,,,,,,,,3,1,1,8,6,5,3,,7,26,31,24,15,1,1,,790,,1,1,,,,,,,,,19,28,29,2,2,40,17,,,,,,1516
25025,1,1,,1,2,3,,8087,1,1,1,,,,,,,10,103,75,2,48,22,3,1,4,1,4,3,1,2,3212,,1,,,,1,,,1,2,18,84,80,21,1,2,16,26,16,1,,1,,11860
25027,20,41,13,30,13,12,8,563,2,,,2,,1,3,7,6,1,21,47,100,67,12,7,9,30,65,88,4,4,5,11875,3,1,,,,1,1,2,2,4,5,16,27,4,14,2,8,67,56,70,4,5,3,13351
26001,41,9,,,,,,22,,,,,,,,,,3,14,14,25,32,15,29,61,52,43,41,,,,7,,,,,,,,,,,,,57,79,72,62,25,1,,,,,,704
26003,32,15,,,,,,17,,,,,,,,,,3,13,19,16,42,18,47,61,51,49,40,,,,9,,,,,,,,,,,,,58,71,76,84,38,4,,,,,,763
26005,,,,,,,,1150,,,,,,,,,,2,8,7,10,9,9,1,,,,,,1,,877,,,,,,,,,,,1,1,,,1,,,,,,,,,2077
26007,107,61,52,54,,,,87,,,,,,,,,,1,32,36,45,101,70,115,159,148,122,75,,,,56,,,,,,,,,,,,1,167,214,190,187,76,1,,,,,,2157
26009,67,26,,,,,,91,,,,,,,,,,1,45,34,40,73,45,83,95,109,82,53,,,,154,,,,,,,,,,,,,121,137,123,81,44,,,,,,,1504
26011,3,,,,,,,39,,,,,,,,,,1,4,1,5,5,1,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,73
26013,14,,,,,,,14,,,,,,,,,,,3,3,3,12,5,13,28,23,24,16,,,,47,,,,,,,,,,,,,16,14,14,25,13,1,,,,,,288
26015,8,,,,,,,152,,,,,,,,,,14,24,30,12,12,13,,,,,,,,,25,,,,,,,,,,,,,,,,1,,,1,,,,,292
26017,117,56,,,,1,,568,,,,,,,,,,38,236,82,73,97,67,29,,4,,,,,,586,,,,,,,,,,,4,2,1,3,,,,,,,,,,1964
